"GEO_ID","NAME","DATE_CODE","POP"
"id","Geographic Area Name","Estimate Date","Population"
Stewart County, Georgia","7/1/2019 population estimate","6621"
Sumter County, Georgia","7/1/2019 population estimate","29524"
Talbot County, Georgia","7/1/2019 population estimate","6195"
Taliaferro County, Georgia","7/1/2019 population estimate","1537"
Tattnall County, Georgia","7/1/2019 population estimate","25286"
Taylor County, Georgia","7/1/2019 population estimate","8020"
Telfair County, Georgia","7/1/2019 population estimate","15860"
Terrell County, Georgia","7/1/2019 population estimate","8531"
Thomas County, Georgia","7/1/2019 population estimate","44451"
Tift County, Georgia","7/1/2019 population estimate","40644"
Toombs County, Georgia","7/1/2019 population estimate","26830"
Towns County, Georgia","7/1/2019 population estimate","12037"
Treutlen County, Georgia","7/1/2019 population estimate","6901"
Troup County, Georgia","7/1/2019 population estimate","69922"
Turner County, Georgia","7/1/2019 population estimate","7985"
Twiggs County, Georgia","7/1/2019 population estimate","8120"
Union County, Georgia","7/1/2019 population estimate","24511"
Upson County, Georgia","7/1/2019 population estimate","26320"
Walker County, Georgia","7/1/2019 population estimate","69761"
Walton County, Georgia","7/1/2019 population estimate","94593"
Ware County, Georgia","7/1/2019 population estimate","35734"
Warren County, Georgia","7/1/2019 population estimate","5254"
Washington County, Georgia","7/1/2019 population estimate","20374"
Wayne County, Georgia","7/1/2019 population estimate","29927"
Webster County, Georgia","7/1/2019 population estimate","2607"
Wheeler County, Georgia","7/1/2019 population estimate","7855"
White County, Georgia","7/1/2019 population estimate","30798"
Whitfield County, Georgia","7/1/2019 population estimate","104628"
Wilcox County, Georgia","7/1/2019 population estimate","8635"
Wilkes County, Georgia","7/1/2019 population estimate","9777"
Wilkinson County, Georgia","7/1/2019 population estimate","8954"
Worth County, Georgia","7/1/2019 population estimate","20247"
Hawaii County, Hawaii","7/1/2019 population estimate","201513"
Honolulu County, Hawaii","7/1/2019 population estimate","974563"
Kalawao County, Hawaii","7/1/2019 population estimate","86"
Kauai County, Hawaii","7/1/2019 population estimate","72293"
Maui County, Hawaii","7/1/2019 population estimate","167417"
Ada County, Idaho","7/1/2019 population estimate","481587"
Adams County, Idaho","7/1/2019 population estimate","4294"
Bannock County, Idaho","7/1/2019 population estimate","87808"
Bear Lake County, Idaho","7/1/2019 population estimate","6125"
Benewah County, Idaho","7/1/2019 population estimate","9298"
Bingham County, Idaho","7/1/2019 population estimate","46811"
Blaine County, Idaho","7/1/2019 population estimate","23021"
Boise County, Idaho","7/1/2019 population estimate","7831"
Bonner County, Idaho","7/1/2019 population estimate","45739"
Bonneville County, Idaho","7/1/2019 population estimate","119062"
Boundary County, Idaho","7/1/2019 population estimate","12245"
Butte County, Idaho","7/1/2019 population estimate","2597"
Camas County, Idaho","7/1/2019 population estimate","1106"
Canyon County, Idaho","7/1/2019 population estimate","229849"
Caribou County, Idaho","7/1/2019 population estimate","7155"
Cassia County, Idaho","7/1/2019 population estimate","24030"
Clark County, Idaho","7/1/2019 population estimate","845"
Clearwater County, Idaho","7/1/2019 population estimate","8756"
Custer County, Idaho","7/1/2019 population estimate","4315"
Elmore County, Idaho","7/1/2019 population estimate","27511"
Franklin County, Idaho","7/1/2019 population estimate","13876"
Fremont County, Idaho","7/1/2019 population estimate","13099"
Gem County, Idaho","7/1/2019 population estimate","18112"
Gooding County, Idaho","7/1/2019 population estimate","15179"
Idaho County, Idaho","7/1/2019 population estimate","16667"
Jefferson County, Idaho","7/1/2019 population estimate","29871"
Jerome County, Idaho","7/1/2019 population estimate","24412"
Kootenai County, Idaho","7/1/2019 population estimate","165697"
Latah County, Idaho","7/1/2019 population estimate","40108"
Lemhi County, Idaho","7/1/2019 population estimate","8027"
Lewis County, Idaho","7/1/2019 population estimate","3838"
Lincoln County, Idaho","7/1/2019 population estimate","5366"
Madison County, Idaho","7/1/2019 population estimate","39907"
Minidoka County, Idaho","7/1/2019 population estimate","21039"
Nez Perce County, Idaho","7/1/2019 population estimate","40408"
Oneida County, Idaho","7/1/2019 population estimate","4531"
Owyhee County, Idaho","7/1/2019 population estimate","11823"
Payette County, Idaho","7/1/2019 population estimate","23951"
Power County, Idaho","7/1/2019 population estimate","7681"
Shoshone County, Idaho","7/1/2019 population estimate","12882"
Teton County, Idaho","7/1/2019 population estimate","12142"
Twin Falls County, Idaho","7/1/2019 population estimate","86878"
Valley County, Idaho","7/1/2019 population estimate","11392"
Washington County, Idaho","7/1/2019 population estimate","10194"
Adams County, Illinois","7/1/2019 population estimate","65435"
Alexander County, Illinois","7/1/2019 population estimate","5761"
Bond County, Illinois","7/1/2019 population estimate","16426"
Boone County, Illinois","7/1/2019 population estimate","53544"
Brown County, Illinois","7/1/2019 population estimate","6578"
Bureau County, Illinois","7/1/2019 population estimate","32628"
Calhoun County, Illinois","7/1/2019 population estimate","4739"
Carroll County, Illinois","7/1/2019 population estimate","14305"
Cass County, Illinois","7/1/2019 population estimate","12147"
Champaign County, Illinois","7/1/2019 population estimate","209689"
Christian County, Illinois","7/1/2019 population estimate","32304"
Clark County, Illinois","7/1/2019 population estimate","15441"
Clay County, Illinois","7/1/2019 population estimate","13184"
Clinton County, Illinois","7/1/2019 population estimate","37562"
Coles County, Illinois","7/1/2019 population estimate","50621"
Cook County, Illinois","7/1/2019 population estimate","5150233"
Crawford County, Illinois","7/1/2019 population estimate","18667"
Cumberland County, Illinois","7/1/2019 population estimate","10766"
DeKalb County, Illinois","7/1/2019 population estimate","104897"
De Witt County, Illinois","7/1/2019 population estimate","15638"
Douglas County, Illinois","7/1/2019 population estimate","19465"
DuPage County, Illinois","7/1/2019 population estimate","922921"
Edgar County, Illinois","7/1/2019 population estimate","17161"
Edwards County, Illinois","7/1/2019 population estimate","6395"
Effingham County, Illinois","7/1/2019 population estimate","34008"
Fayette County, Illinois","7/1/2019 population estimate","21336"
Ford County, Illinois","7/1/2019 population estimate","12961"
Franklin County, Illinois","7/1/2019 population estimate","38469"
Fulton County, Illinois","7/1/2019 population estimate","34340"
Gallatin County, Illinois","7/1/2019 population estimate","4828"
Greene County, Illinois","7/1/2019 population estimate","12969"
Grundy County, Illinois","7/1/2019 population estimate","51054"
Hamilton County, Illinois","7/1/2019 population estimate","8116"
Hancock County, Illinois","7/1/2019 population estimate","17708"
Hardin County, Illinois","7/1/2019 population estimate","3821"
Henderson County, Illinois","7/1/2019 population estimate","6646"
Henry County, Illinois","7/1/2019 population estimate","48913"
Iroquois County, Illinois","7/1/2019 population estimate","27114"
Jackson County, Illinois","7/1/2019 population estimate","56750"
Jasper County, Illinois","7/1/2019 population estimate","9610"
Jefferson County, Illinois","7/1/2019 population estimate","37684"
Jersey County, Illinois","7/1/2019 population estimate","21773"
Jo Daviess County, Illinois","7/1/2019 population estimate","21235"
Johnson County, Illinois","7/1/2019 population estimate","12417"
Kane County, Illinois","7/1/2019 population estimate","532403"
Kankakee County, Illinois","7/1/2019 population estimate","109862"
Kendall County, Illinois","7/1/2019 population estimate","128990"
Knox County, Illinois","7/1/2019 population estimate","49699"
Lake County, Illinois","7/1/2019 population estimate","696535"
LaSalle County, Illinois","7/1/2019 population estimate","108669"
Lawrence County, Illinois","7/1/2019 population estimate","15678"
Lee County, Illinois","7/1/2019 population estimate","34096"
Livingston County, Illinois","7/1/2019 population estimate","35648"
Logan County, Illinois","7/1/2019 population estimate","28618"
McDonough County, Illinois","7/1/2019 population estimate","29682"
McHenry County, Illinois","7/1/2019 population estimate","307774"
McLean County, Illinois","7/1/2019 population estimate","171517"
Macon County, Illinois","7/1/2019 population estimate","104009"
Macoupin County, Illinois","7/1/2019 population estimate","44926"
Madison County, Illinois","7/1/2019 population estimate","262966"
Marion County, Illinois","7/1/2019 population estimate","37205"
Marshall County, Illinois","7/1/2019 population estimate","11438"
Mason County, Illinois","7/1/2019 population estimate","13359"
Massac County, Illinois","7/1/2019 population estimate","13772"
Menard County, Illinois","7/1/2019 population estimate","12196"
Mercer County, Illinois","7/1/2019 population estimate","15437"
Monroe County, Illinois","7/1/2019 population estimate","34637"
Montgomery County, Illinois","7/1/2019 population estimate","28414"
Morgan County, Illinois","7/1/2019 population estimate","33658"
Moultrie County, Illinois","7/1/2019 population estimate","14501"
Ogle County, Illinois","7/1/2019 population estimate","50643"
Peoria County, Illinois","7/1/2019 population estimate","179179"
Perry County, Illinois","7/1/2019 population estimate","20916"
Piatt County, Illinois","7/1/2019 population estimate","16344"
Pike County, Illinois","7/1/2019 population estimate","15561"
Pope County, Illinois","7/1/2019 population estimate","4177"
Pulaski County, Illinois","7/1/2019 population estimate","5335"
Putnam County, Illinois","7/1/2019 population estimate","5739"
Randolph County, Illinois","7/1/2019 population estimate","31782"
Richland County, Illinois","7/1/2019 population estimate","15513"
Rock Island County, Illinois","7/1/2019 population estimate","141879"
St. Clair County, Illinois","7/1/2019 population estimate","259686"
Saline County, Illinois","7/1/2019 population estimate","23491"
Sangamon County, Illinois","7/1/2019 population estimate","194672"
Schuyler County, Illinois","7/1/2019 population estimate","6768"
Scott County, Illinois","7/1/2019 population estimate","4951"
Shelby County, Illinois","7/1/2019 population estimate","21634"
Stark County, Illinois","7/1/2019 population estimate","5342"
Stephenson County, Illinois","7/1/2019 population estimate","44498"
Tazewell County, Illinois","7/1/2019 population estimate","131803"
Union County, Illinois","7/1/2019 population estimate","16653"
Vermilion County, Illinois","7/1/2019 population estimate","75758"
Wabash County, Illinois","7/1/2019 population estimate","11520"
Warren County, Illinois","7/1/2019 population estimate","16844"
Washington County, Illinois","7/1/2019 population estimate","13887"
Wayne County, Illinois","7/1/2019 population estimate","16215"
White County, Illinois","7/1/2019 population estimate","13537"
Whiteside County, Illinois","7/1/2019 population estimate","55175"
Will County, Illinois","7/1/2019 population estimate","690743"
